iter	RMSE
1504	0.06870138467
1505	0.06867759481
1506	0.06864979512
1507	0.06862684349
1508	0.06861304087
1509	0.06857284552
1510	0.06854782651
1511	0.06851889569
1512	0.06849450298
1513	0.06847860722
1514	0.06846443656
1515	0.06844796167
1516	0.06842478769
1517	0.06840728435
1518	0.06839159339
1519	0.06837038253
1520	0.06836221986
1521	0.06834028714
1522	0.06830431164
1523	0.06827875304
1524	0.06826156384
1525	0.06825035074
1526	0.06822705011
1527	0.06820951371
1528	0.06819157765
1529	0.06816090526
1530	0.06812880811
1531	0.06810249718
1532	0.06808334595
1533	0.06805107621
1534	0.06803391646
1535	0.06800557884
1536	0.06798453239
1537	0.06795971735
1538	0.06794109145
1539	0.06792269292
1540	0.06790095447
1541	0.06787868268
1542	0.06785252702
1543	0.06783841467
1544	0.06781373745
1545	0.06779373862
1546	0.06776801445
1547	0.06773891726
1548	0.06771934049
1549	0.06770340187
1550	0.067682259
1551	0.06765224709
1552	0.06763178887
1553	0.06761073127
1554	0.06758942771
1555	0.06756765997
1556	0.06754830731
1557	0.06752653791
1558	0.06749503404
1559	0.06747571461
1560	0.06744880176
1561	0.06741890171
1562	0.0673887077
1563	0.06737416881
1564	0.06733509943
1565	0.06731098157
1566	0.06728780291
1567	0.06726709675
1568	0.06723666993
1569	0.06720928973
1570	0.06719498596
1571	0.06717646673
1572	0.06715768664
1573	0.06714049235
1574	0.0671180802
1575	0.06709106896
1576	0.06706706533
1577	0.06705175269
1578	0.06703685073
1579	0.06701631023
1580	0.06700138285
1581	0.06696852561
1582	0.06694233186
1583	0.06691879912
1584	0.06689586905
1585	0.06687985154
1586	0.0668581882
1587	0.06683944657
1588	0.06683223127
1589	0.06681345643
1590	0.06679709602
1591	0.06678507052
1592	0.06675802351
1593	0.06673636844
1594	0.06670790948
1595	0.06668636066
1596	0.06666999957
1597	0.06663942094
1598	0.06660995486
1599	0.06658517585
1600	0.06655503921
1601	0.06653217447
1602	0.06651084738
1603	0.06649406911
1604	0.06647296391
1605	0.06645338607
1606	0.0664312891
1607	0.0664150429
1608	0.06639369627
1609	0.06637907282
1610	0.0663680983
1611	0.06633384572
1612	0.06630847633
1613	0.06628738378
1614	0.06627032574
1615	0.06625897019
1616	0.06623803379
1617	0.06621044373
1618	0.06619071786
1619	0.06617506856
1620	0.06615802501
1621	0.06613994662
1622	0.06613225743
1623	0.06611160494
1624	0.06609160203
1625	0.06607291068
1626	0.06605429739
1627	0.06604509908
1628	0.0660203516
1629	0.06600929463
1630	0.06598475216
1631	0.06595890123
1632	0.06592671286
1633	0.06590895106
1634	0.06588456523
1635	0.06585398547
1636	0.06582732896
1637	0.0658066014
1638	0.06579621891
1639	0.06576906428
1640	0.06575069669
1641	0.06573259426
1642	0.06571537883
1643	0.06569782524
1644	0.06568303775
1645	0.06566924659
1646	0.06564547751
1647	0.06562907895
1648	0.06560989814
1649	0.06559595006
1650	0.06557706283
1651	0.06555585868
1652	0.06554244837
1653	0.06551403263
1654	0.06549133438
1655	0.06546030239
1656	0.06544236178
1657	0.06541969498
1658	0.06540657336
1659	0.06538510862
1660	0.06536489529
1661	0.06533899279
1662	0.06532438808
1663	0.06530087078
1664	0.06529222314
1665	0.06527231825
1666	0.06525238215
1667	0.06523166316
1668	0.06521419541
1669	0.06520092497
1670	0.06517235967
1671	0.06515277749
1672	0.06513456287
1673	0.06511258968
1674	0.0650937977
1675	0.06508283721
1676	0.06506500459
1677	0.06504172048
1678	0.0650121418
1679	0.06499753759
1680	0.06498884269
1681	0.06496979082
1682	0.06494113323
1683	0.06492094605
1684	0.06490848711
1685	0.06488826968
1686	0.06487308362
1687	0.06485924886
1688	0.06484325877
1689	0.06482591132
1690	0.06479683325
1691	0.06478021273
1692	0.064764649
1693	0.06474430253
1694	0.0647270192
1695	0.06471267766
1696	0.06468995498
1697	0.06466738241
1698	0.06463044519
1699	0.06461772643
1700	0.06460426511
1701	0.0645841569
1702	0.06456734315
1703	0.0645478278
1704	0.06452985442
1705	0.06451700987
1706	0.06450236901
1707	0.06447913723
1708	0.06445820122
1709	0.06443785122
1710	0.06441492116
1711	0.06438506326
1712	0.06435697412
1713	0.06433431962
1714	0.06431385512
1715	0.06429027978
1716	0.06427028032
1717	0.06424711789
1718	0.06422695167
1719	0.06421223374
1720	0.06418117507
1721	0.06416928875
1722	0.06415915726
1723	0.06414107427
1724	0.06411515004
1725	0.06410591927
1726	0.06408189995
1727	0.06406728932
1728	0.0640502191
1729	0.06402868182
1730	0.06402086811
1731	0.06400072077
1732	0.06397215769
1733	0.063965435
1734	0.06394376204
1735	0.06392804435
1736	0.06390682454
1737	0.06387980194
1738	0.06386050324
1739	0.06384561142
1740	0.06382947026
1741	0.06380259148
1742	0.06377838171
1743	0.06374957652
1744	0.0637266627
1745	0.0637130244
1746	0.06368777354
1747	0.06366993204
1748	0.06365463772
1749	0.06363922152
1750	0.06362300253
1751	0.06360119078
1752	0.06357043377
1753	0.06355285154
1754	0.06353747921
1755	0.06350495929
1756	0.06348218033
1757	0.06346149154
1758	0.06343784419
1759	0.06341952483
1760	0.06339340645
1761	0.06336830944
1762	0.06334682401
1763	0.06331737107
1764	0.06329883651
1765	0.06328439419
1766	0.06326413858
1767	0.06324015716
1768	0.06321740197
1769	0.06320854657
1770	0.06319272184
1771	0.06317696452
1772	0.06315803043
1773	0.06313128745
1774	0.06309618955
1775	0.06307808269
1776	0.06306153587
1777	0.06303961479
1778	0.06302517483
1779	0.0630079141
1780	0.06298024151
1781	0.06296273403
1782	0.06293489723
1783	0.06292214734
1784	0.06290061003
1785	0.06287884369
1786	0.06285681299
1787	0.06282772997
1788	0.06281127962
1789	0.06279869865
1790	0.06277946417
1791	0.06275516762
1792	0.06273865315
1793	0.06271131877
1794	0.06269706017
1795	0.06268232156
1796	0.06266733344
1797	0.0626474499
1798	0.06263195581
1799	0.06261763068
1800	0.06259638733
1801	0.06257885204
1802	0.06255631674
1803	0.06254248238
1804	0.06253004923
1805	0.06250648305
1806	0.06248800888
1807	0.06247171
1808	0.06245552076
1809	0.06244169128
1810	0.06242429319
1811	0.06241036447
1812	0.06239299173
1813	0.06237021334
1814	0.06236037244
1815	0.06234962759
1816	0.06232716397
1817	0.0623104179
1818	0.06229133517
1819	0.06227417567
1820	0.06225116538
1821	0.06223319785
1822	0.06221376443
1823	0.062192692
1824	0.06216177969
1825	0.06215170946
1826	0.06213644528
1827	0.06212049419
1828	0.06209105402
1829	0.06207278429
1830	0.06205623329
1831	0.0620429814
1832	0.06202582394
1833	0.06200810664
1834	0.06199748275
1835	0.06197786032
1836	0.06194703699
1837	0.06192984297
1838	0.061911745
1839	0.06188683347
1840	0.06185998233
1841	0.06184922084
1842	0.06183840495
1843	0.06181587759
1844	0.06179412699
1845	0.06177830149
1846	0.06176194378
1847	0.06173401108
1848	0.06171694772
1849	0.06170481835
1850	0.06168232021
1851	0.06166384167
1852	0.06164258471
1853	0.06162868822
1854	0.06161233471
1855	0.06158076559
1856	0.06155814997
1857	0.06154937816
1858	0.06153985717
1859	0.06151885193
1860	0.06148675965
1861	0.06146514146
1862	0.0614468457
1863	0.06143424877
1864	0.06141122624
1865	0.06139322815
1866	0.06137276932
1867	0.06135370096
1868	0.06133909365
1869	0.06131406211
1870	0.06128474906
1871	0.06126446942
1872	0.06124234355
1873	0.06122288391
1874	0.06121515862
1875	0.06119398422
1876	0.06117311497
1877	0.06115413106
1878	0.06113852566
1879	0.06112304923
1880	0.06111537404
1881	0.06109487221
1882	0.06106427897
1883	0.06104096023
1884	0.0610236227
1885	0.06100209222
1886	0.06098900247
1887	0.06097854283
1888	0.06096586177
1889	0.06093958277
1890	0.06092734346
1891	0.06091255175
1892	0.06090704863
1893	0.06089774932
1894	0.06086755049
1895	0.06083167008
1896	0.06080757568
1897	0.06079201851
1898	0.06077391064
1899	0.06075361107
1900	0.06074037699
1901	0.06073016269
1902	0.06072308056
1903	0.0606995044
1904	0.06067090604
1905	0.06065035824
1906	0.06062572621
1907	0.06060315752
1908	0.06059104926
1909	0.06057436228
1910	0.06054289294
1911	0.06052302395
1912	0.06050874389
1913	0.06049842122
1914	0.06048521068
1915	0.06046744613
1916	0.0604483537
1917	0.06043157514
1918	0.06040520405
1919	0.06038493833
1920	0.06035477732
1921	0.06033997128
1922	0.06032385788
1923	0.06030032047
1924	0.06027652077
1925	0.06026271506
1926	0.06024694294
1927	0.06022821941
1928	0.06021726228
1929	0.06018449915
1930	0.06017510928
1931	0.06015649182
1932	0.06012806237
1933	0.06011203277
1934	0.06008573297
1935	0.06007588707
1936	0.06005947235
1937	0.06003902116
1938	0.06002509918
1939	0.06001200293
1940	0.06000199516
1941	0.05998411724
1942	0.05996631867
1943	0.05994664368
1944	0.05992311954
1945	0.05990638041
1946	0.05988871838
1947	0.05986520785
1948	0.05984899651
1949	0.05982847876
1950	0.05981928661
1951	0.05979996331
1952	0.05978941868
1953	0.05975887594
1954	0.05973879688
1955	0.05971617482
1956	0.05970171952
1957	0.05967449126
1958	0.05965203692
1959	0.05962586404
1960	0.05960954701
1961	0.05959713954
1962	0.05957955599
1963	0.05956898385
1964	0.05955033549
1965	0.05953231696
1966	0.05950823435
1967	0.05949050638
1968	0.05946322789
1969	0.0594444583
1970	0.05942669389
1971	0.05941453618
1972	0.05938935452
1973	0.05936398178
1974	0.05935501956
1975	0.05934050021
1976	0.05933313667
1977	0.05931288174
1978	0.05930124216
1979	0.05928328977
1980	0.05926359492
1981	0.05924015802
1982	0.05923156689
1983	0.05920889816
1984	0.05919409756
1985	0.05917839908
1986	0.05916798754
1987	0.05915486042
1988	0.05913917216
1989	0.05912746146
1990	0.05910726017
1991	0.0590889
1992	0.05906906939
1993	0.0590395787
1994	0.05902660643
1995	0.05901348433
1996	0.05899801786
1997	0.0589855985
1998	0.05896442584
1999	0.05895009611
2000	0.05894250194
2001	0.05892029645
2002	0.05889865556
2003	0.05889010201
2004	0.05887634333
2005	0.05886052648
2006	0.05884670558
2007	0.05883251909
2008	0.05881678485
2009	0.05880136921
2010	0.05878405339
2011	0.05877122178
2012	0.05875698808
2013	0.0587370186
2014	0.05871981811
2015	0.05870555552
2016	0.05869316778
2017	0.05868427036
2018	0.05865826827
2019	0.05863589051
2020	0.0586153649
2021	0.05860548526
2022	0.05858066327
2023	0.05856547323
2024	0.05855525875
2025	0.05854132649
2026	0.05852379736
2027	0.05849994718
2028	0.05846844639
2029	0.05845575324
2030	0.05843720261
2031	0.05842087446
2032	0.05840425045
2033	0.05839581364
2034	0.05837915398
2035	0.05836851207
2036	0.05836120205
2037	0.05834126519
2038	0.05833168599
2039	0.05830826246
2040	0.0582895891
2041	0.05826488222
2042	0.05824393358
2043	0.05823776871
2044	0.05822759379
2045	0.05821254484
2046	0.0581931264
2047	0.05817763156
2048	0.05816099604
2049	0.05815425471
2050	0.05813083734
2051	0.05809656073
2052	0.05808223877
2053	0.05807163163
2054	0.05805784766
2055	0.05803811981
2056	0.0580181435
2057	0.05800411736
2058	0.0579915379
2059	0.05797507189
2060	0.05795712155
2061	0.05793516823
2062	0.05791020808
2063	0.05789022822
2064	0.05786548667
2065	0.05784662834
2066	0.05783964547
2067	0.05782037903
2068	0.05780831238
2069	0.05779316719
2070	0.0577798065
2071	0.05775512161
2072	0.05774765577
2073	0.05772946636
2074	0.05771257919
2075	0.05769297281
2076	0.05768334287
2077	0.05767109808
2078	0.05765677322
2079	0.05763401435
2080	0.05762366171
2081	0.0576017475
2082	0.05759236501
2083	0.05757657842
2084	0.05755621114
2085	0.05754160378
2086	0.05753116534
2087	0.05751512215
2088	0.05749743844
2089	0.05746813817
2090	0.05745606038
2091	0.05742818579
2092	0.05740139255
2093	0.05738383513
2094	0.05736977243
2095	0.05735726558
2096	0.05734175422
2097	0.05733247208
2098	0.05731146867
2099	0.05729966097
2100	0.05728347231
2101	0.0572666507
2102	0.05724834042
2103	0.05721172828
2104	0.057195971
2105	0.05717946895
2106	0.05716029112
2107	0.05714638026
2108	0.05713005088
2109	0.05712058101
2110	0.05710727822
2111	0.05708751614
2112	0.0570743166
2113	0.05706073701
2114	0.05704091658
2115	0.05702205388
2116	0.05700915059
2117	0.05699552944
2118	0.05697170066
2119	0.05694770449
2120	0.05693684845
2121	0.05692409981
2122	0.05691340445
2123	0.05689832045
2124	0.05687352349
2125	0.05685983992
2126	0.05684165357
2127	0.05682625857
2128	0.05681145442
2129	0.05679893795
2130	0.056777573
2131	0.05676224131
2132	0.0567570956
2133	0.05673827083
2134	0.05672371275
2135	0.05670851982
2136	0.05669101524
2137	0.05667091048
2138	0.05664499108
2139	0.05661474063
2140	0.0566003752
2141	0.05658354444
2142	0.05656625364
2143	0.05655013117
2144	0.0565338772
2145	0.05652051287
2146	0.05650902087
2147	0.05650138016
2148	0.05648943532
2149	0.05647775861
2150	0.0564585647
2151	0.05644422037
2152	0.05642936953
2153	0.0564043255
2154	0.056384445
2155	0.05637180641
2156	0.0563533918
2157	0.05634495643
2158	0.05633329815
2159	0.05631138758
2160	0.05628905101
2161	0.05627152121
2162	0.05625700876
2163	0.0562348216
2164	0.0562243102
2165	0.05621575799
2166	0.05619224688
2167	0.05616751414
2168	0.05615214712
2169	0.05613509022
2170	0.05611863062
2171	0.05610456307
2172	0.05608197211
2173	0.0560705849
2174	0.05605498541
2175	0.05604242009
2176	0.05603175757
2177	0.0560195419
2178	0.05600112355
2179	0.05598992185
2180	0.05597706616
2181	0.05596339886
2182	0.05595273233
2183	0.05594356533
2184	0.05592816769
2185	0.05591096612
2186	0.05589351418
2187	0.05588387717
2188	0.05586825782
2189	0.05585304206
2190	0.05583581958
2191	0.05581811747
2192	0.05580723263
2193	0.05579068289
2194	0.05577963626
2195	0.05575731972
2196	0.05574103838
2197	0.05572294176
2198	0.05570137726
2199	0.05568255989
2200	0.05566650961
2201	0.0556544573
2202	0.0556379505
2203	0.05561929418
2204	0.0556119501
2205	0.05560065506
2206	0.05557687277
2207	0.0555473505
2208	0.05552803894
2209	0.05552055064
2210	0.05550376601
2211	0.05547677877
2212	0.05545170874
2213	0.05543715826
2214	0.05542025017
2215	0.05540640951
2216	0.05539487592
2217	0.05538110962
2218	0.05535667152
2219	0.05533976561
2220	0.05532368394
2221	0.055298786
2222	0.0552711028
2223	0.0552589935
2224	0.05524296303
2225	0.05522146892
2226	0.05520850658
2227	0.05519168762
2228	0.05517371152
2229	0.05516652132
2230	0.05514888068
2231	0.05513610877
2232	0.05511884811
2233	0.05510221889
2234	0.05509096123
2235	0.05508113256
2236	0.05506699193
2237	0.05506129601
2238	0.05504698351
2239	0.05503271245
2240	0.05501558611
2241	0.05500139078
2242	0.05498681518
2243	0.05497672437
2244	0.05496084089
2245	0.05492554158
2246	0.05490848738
2247	0.05488661627
2248	0.05486696594
2249	0.05484918732
2250	0.0548263485
2251	0.05481209682
2252	0.05479601344
2253	0.05478238914
2254	0.05476029542
2255	0.05474989781
2256	0.05473734636
2257	0.05472209925
2258	0.05469339964
2259	0.0546697843
2260	0.05465246962
2261	0.05463282428
2262	0.05462207913
2263	0.05460402226
2264	0.05459225246
2265	0.05455922526
2266	0.05454533156
2267	0.05453366264
2268	0.05451335716
2269	0.05450160856
2270	0.05447565368
2271	0.05444796976
2272	0.05443640281
2273	0.05442234476
2274	0.05439786127
2275	0.05438095521
2276	0.05435822096
2277	0.05434132886
2278	0.05432541669
2279	0.05430468719
2280	0.05429486823
2281	0.05427995257
2282	0.05425716092
2283	0.05423373543
2284	0.05420061542
2285	0.0541873736
2286	0.05417143397
2287	0.0541553208
2288	0.05414425934
2289	0.0541362975
2290	0.05411733313
2291	0.05410077687
2292	0.05408342098
2293	0.05406152852
2294	0.05404647314
2295	0.0540268101
2296	0.05400992759
2297	0.05399774799
2298	0.05398737798
2299	0.05396544785
2300	0.05394939574
2301	0.053936956
2302	0.05392036727
2303	0.05390428274
2304	0.05388711992
2305	0.05387806984
2306	0.05385757394
2307	0.05383257121
2308	0.0538146106
2309	0.05380611563
2310	0.05378724861
2311	0.05377591312
2312	0.05375769999
2313	0.05375248402
2314	0.05373310849
2315	0.05371856753
2316	0.05370449934
2317	0.05369120605
2318	0.0536776313
2319	0.05366163725
2320	0.05364793928
2321	0.0536345206
2322	0.05362257301
2323	0.05360362199
2324	0.05359352726
2325	0.05357073363
2326	0.05355339149
2327	0.05354599441
2328	0.0535403214
2329	0.05352354104
2330	0.05351016694
2331	0.05348809963
2332	0.05347790389
2333	0.05345784464
2334	0.05344727374
2335	0.05343117349
2336	0.05341247629
2337	0.05340776394
2338	0.05339484016
2339	0.05337604613
2340	0.05336197954
2341	0.05334681964
2342	0.05333310732
2343	0.05331646784
2344	0.05330362845
2345	0.05328395117
2346	0.05326589048
2347	0.05325660595
2348	0.05323566284
2349	0.05322094609
2350	0.05320174123
2351	0.05318700175
2352	0.05316145863
2353	0.05315062107
2354	0.05313944441
2355	0.05312207963
2356	0.05310732459
2357	0.05309526864
2358	0.05308331805
2359	0.05307575578
2360	0.05306911942
2361	0.05305386722
2362	0.05303640448
2363	0.0530187736
2364	0.05300377006
2365	0.05299222052
2366	0.05297487664
2367	0.05295911433
2368	0.05294635643
2369	0.05292738253
2370	0.05290670465
2371	0.05289905982
2372	0.05288573966
2373	0.05286705181
2374	0.05284007208
2375	0.05283211943
2376	0.05281569832
2377	0.05280318245
2378	0.05279376206
2379	0.0527880335
2380	0.05277268722
2381	0.0527623375
2382	0.05275127368
2383	0.05273113439
2384	0.05272401157
2385	0.05269774259
2386	0.05268135471
2387	0.05267147113
2388	0.05266243603
2389	0.05265338515
2390	0.05263526927
2391	0.0526189386
2392	0.05260353307
2393	0.05259206641
2394	0.05257248723
2395	0.05255887663
2396	0.05254870185
2397	0.05253305885
2398	0.0525150289
2399	0.05249658242
2400	0.05248124785
2401	0.05246988159
2402	0.05245495314
2403	0.05243560911
2404	0.05242339194
2405	0.05241058133
2406	0.05238948017
2407	0.05237594704
2408	0.05235776345
2409	0.05234602122
2410	0.05233825116
2411	0.0523235996
2412	0.0523082273
2413	0.05229366701
2414	0.05227888183
2415	0.05226756349
2416	0.0522505797
2417	0.05223188159
2418	0.05221665002
2419	0.05219290694
2420	0.05217712625
2421	0.05216513934
2422	0.05215076735
2423	0.05213714385
2424	0.05212200974
2425	0.05211187078
2426	0.05210235663
2427	0.05207678395
2428	0.0520668117
2429	0.05205645614
2430	0.05204454347
2431	0.05203108813
2432	0.05202249283
2433	0.05200628462
2434	0.0519902226
2435	0.05197636807
2436	0.05196261305
2437	0.05194641208
2438	0.05192722247
2439	0.05191304169
2440	0.05190670816
2441	0.05188845409
2442	0.0518776805
2443	0.0518561662
2444	0.05184576385
2445	0.05183038446
2446	0.05182041685
2447	0.05181112715
2448	0.05178843981
2449	0.05177939085
2450	0.05176871855
2451	0.05174811509
2452	0.05173688393
2453	0.05172271136
2454	0.05169944515
2455	0.0516828883
2456	0.05167176576
2457	0.05165421717
2458	0.0516396189
2459	0.0516288051
2460	0.05160559242
2461	0.0515958329
2462	0.05158075776
2463	0.05157279695
2464	0.05155131494
2465	0.0515421123
2466	0.05151302574
2467	0.05150559929
2468	0.05147733719
2469	0.05145996719
2470	0.05144917958
2471	0.05143748539
2472	0.05142140593
2473	0.0514028972
2474	0.05139402113
2475	0.05138010901
2476	0.05135807022
2477	0.05134460368
2478	0.05133159887
2479	0.05132412042
2480	0.05131310615
2481	0.05130813494
2482	0.05129567522
2483	0.05128430388
2484	0.05126703433
2485	0.05125645841
2486	0.05124350325
2487	0.05122536517
2488	0.05121531233
2489	0.05120496978
2490	0.05118764418
2491	0.05117395585
2492	0.05115583889
2493	0.05114617288
2494	0.05112613885
2495	0.05111636476
2496	0.0511066039
2497	0.05109097066
2498	0.05107747453
2499	0.05105651452
2500	0.0510362528
2501	0.05102096413
2502	0.05099696938
2503	0.05098327623
2504	0.05096435594
2505	0.05094827592
2506	0.05092834727
2507	0.05091567832
2508	0.05090589785
2509	0.05089269709
2510	0.05088683008
2511	0.05087418803
2512	0.05086072418
2513	0.0508499261
2514	0.05084084802
2515	0.05082271019
2516	0.05080822797
2517	0.0507951265
2518	0.05077948821
2519	0.05076512876
2520	0.05075060469
2521	0.05073746209
2522	0.05072230295
2523	0.05070972882
2524	0.05070125209
2525	0.05068825151
2526	0.05068305191
2527	0.05065387092
2528	0.05062778336
2529	0.05061995608
2530	0.05061069081
2531	0.05059431203
2532	0.05058259742
2533	0.05057525071
2534	0.05056409924
2535	0.05055461861
2536	0.0505502516
2537	0.05052687487
2538	0.05051402198
2539	0.05050182625
2540	0.05048609562
2541	0.05047462611
2542	0.05046379559
2543	0.05046124694
2544	0.05045010203
2545	0.050434265
2546	0.05041990624
2547	0.05040954646
2548	0.05039021434
2549	0.0503826476
2550	0.05036964862
2551	0.05035866233
2552	0.05034078364
2553	0.05032298284
2554	0.05030840009
2555	0.05029135032
2556	0.05027456097
2557	0.05025993095
2558	0.05024046581
2559	0.05022931341
2560	0.050216227
2561	0.05019804511
2562	0.05018523472
2563	0.050162415
2564	0.0501536244
2565	0.0501450465
2566	0.05011919128
2567	0.05010136357
2568	0.05008761389
2569	0.05007071384
2570	0.05005747224
2571	0.05003685372
2572	0.05002840439
2573	0.05000970739
2574	0.049994142
2575	0.04998445344
2576	0.04996867118
2577	0.049946428
2578	0.04992884233
2579	0.04990971207
2580	0.049902776
2581	0.04988411244
2582	0.04986202977
2583	0.04985363158
2584	0.0498362989
2585	0.04982023444
2586	0.0498094634
2587	0.04979571702
2588	0.04977942235
2589	0.04976530135
2590	0.04975364551
2591	0.04973431398
2592	0.04972759185
2593	0.04971963233
2594	0.04970349993
2595	0.04969207026
2596	0.04967698948
2597	0.04965847583
2598	0.04964663158
2599	0.04962526418
2600	0.04960764994
2601	0.0495909545
2602	0.04957779978
2603	0.04956600743
2604	0.04955368061
2605	0.04954391232
2606	0.04953548102
2607	0.0495256707
2608	0.04951505942
2609	0.04950026834
2610	0.04948882464
2611	0.04947975355
2612	0.04946922156
2613	0.04945643948
2614	0.04944005449
2615	0.04943394053
2616	0.04941562506
2617	0.04939685334
2618	0.04938134559
2619	0.04936178676
2620	0.04934384954
2621	0.04932825654
2622	0.04930867015
2623	0.04928927364
2624	0.04927947214
2625	0.04926110935
2626	0.04924097469
2627	0.04923187769
2628	0.04922586244
2629	0.04921023581
2630	0.04919012897
2631	0.04917740005
2632	0.04915627941
2633	0.04914295846
2634	0.04913741177
2635	0.0491269036
2636	0.04911066602
2637	0.04910006505
2638	0.04908917114
2639	0.04907560131
2640	0.0490663177
2641	0.04904716931
2642	0.04903391984
2643	0.04901565395
2644	0.04900332128
2645	0.04898855888
2646	0.04897336947
2647	0.04895924358
2648	0.048941299
2649	0.04892916774
2650	0.0489209972
2651	0.04890465221
2652	0.04889015298
2653	0.04887978398
2654	0.048863221
2655	0.04884735079
2656	0.04883247567
2657	0.04882667476
2658	0.04881787339
2659	0.04879898602
2660	0.04878171277
2661	0.04877266165
2662	0.04876145616
2663	0.04875229572
2664	0.04873374999
2665	0.04872405644
2666	0.04871839129
2667	0.04870679398
2668	0.04869650414
2669	0.04868790555
2670	0.04867266214
2671	0.04865795391
2672	0.04865023552
2673	0.04863213212
2674	0.04861139983
2675	0.04859883463
2676	0.04858385427
2677	0.04857098566
2678	0.04856330239
2679	0.04855116363
2680	0.04853730349
2681	0.04852380914
2682	0.04851230941
2683	0.04849454796
2684	0.04848492055
2685	0.04847224238
2686	0.04845557985
2687	0.04844211965
2688	0.04842868535
2689	0.04841650811
2690	0.04839612733
2691	0.04838152893
2692	0.04837036596
2693	0.04836517103
2694	0.04834934313
2695	0.04833958192
2696	0.04832840196
2697	0.04831443833
2698	0.04829577707
2699	0.04827786579
2700	0.04826775332
2701	0.04825011132
2702	0.04824137523
2703	0.04822942129
2704	0.04821593596
2705	0.04819715059
2706	0.0481812172
2707	0.0481744742
2708	0.04815942662
2709	0.04813860888
2710	0.04812598475
2711	0.04811671517
2712	0.04809770655
2713	0.04808197681
2714	0.04806402373
2715	0.04804709205
2716	0.04803656089
2717	0.04801809501
2718	0.04800840029
2719	0.04799559182
2720	0.04798710965
2721	0.04797320009
2722	0.04795404894
2723	0.04794064465
2724	0.04792921187
2725	0.04790925465
2726	0.04790066144
2727	0.04787888115
2728	0.04786093342
2729	0.04785384792
2730	0.04783867839
2731	0.04782608492
2732	0.04781402315
2733	0.04779178414
2734	0.04778364307
2735	0.04777138939
2736	0.0477539201
2737	0.0477372437
2738	0.04772024351
2739	0.04771185249
2740	0.04770292394
2741	0.04769097523
2742	0.04768150039
2743	0.04766473986
2744	0.04765382384
2745	0.04764183905
2746	0.04762753901
2747	0.04761560906
2748	0.04760862724
2749	0.04759484375
2750	0.04757925814
2751	0.04756769485
2752	0.04755993084
2753	0.04754662322
2754	0.0475365317
2755	0.04752301938
2756	0.04751197614
2757	0.04750749
2758	0.04749953555
2759	0.04748624073
2760	0.04746971345
2761	0.04745944406
2762	0.04744910631
2763	0.04743273231
2764	0.04742461005
2765	0.04742007395
2766	0.04741435404
2767	0.04740444097
2768	0.04739357825
2769	0.04737778369
2770	0.04736222846
2771	0.04735333934
2772	0.04734264368
2773	0.0473336391
2774	0.04732481639
2775	0.04731147791
2776	0.04729668197
2777	0.04728455696
2778	0.04727777199
2779	0.04727203072
2780	0.04725396941
2781	0.04724632077
2782	0.04722819149
2783	0.04721997781
2784	0.04721259326
2785	0.04720134812
2786	0.04718473813
2787	0.04717038421
2788	0.04715404557
2789	0.04714112884
2790	0.04713020101
2791	0.04711643468
2792	0.04710329151
2793	0.04709546411
2794	0.04708283391
2795	0.04707185146
2796	0.04705738431
2797	0.04703859577
2798	0.04702685865
2799	0.04701299907
2800	0.04699151882
2801	0.04698555759
2802	0.04697392918
2803	0.04695489473
2804	0.04695023569
2805	0.0469401975
2806	0.04693601802
2807	0.04693289967
2808	0.04691797912
2809	0.04690544764
2810	0.04689841263
2811	0.04688809953
2812	0.04688073883
2813	0.04686827415
2814	0.04686024181
2815	0.04684391105
2816	0.04683658918
2817	0.04682462957
2818	0.04681078412
2819	0.04679954202
2820	0.04678933165
2821	0.04677341899
2822	0.04676121276
2823	0.04674660799
2824	0.04672772053
2825	0.04671562326
2826	0.04669395706
2827	0.04668081595
2828	0.04666957398
2829	0.04665605827
2830	0.0466436459
2831	0.04662863398
2832	0.04661030244
2833	0.04660258135
2834	0.04659853152
2835	0.0465844026
2836	0.04657490377
2837	0.04656075146
2838	0.04654354346
2839	0.04653332181
2840	0.04652220881
2841	0.04651249358
2842	0.0464958582
2843	0.0464873002
2844	0.04647428268
2845	0.04645990441
2846	0.04644195762
2847	0.04643267974
2848	0.04641430583
2849	0.04640507782
2850	0.04639488656
2851	0.04638228583
2852	0.04637711509
2853	0.04635793384
2854	0.04633977061
2855	0.04632644209
2856	0.04631426003
2857	0.04629211781
2858	0.04627674187
2859	0.04625922261
2860	0.04624963468
2861	0.04623669458
2862	0.04622259931
2863	0.04621264667
2864	0.0462013773
2865	0.04619348475
2866	0.04618386251
2867	0.04617176306
2868	0.04615857048
2869	0.04614646778
2870	0.04612941667
2871	0.04612205652
2872	0.04610972244
2873	0.04609223244
2874	0.04608102411
2875	0.04607094323
2876	0.04606273464
2877	0.04605413731
2878	0.04604148406
2879	0.04603515291
2880	0.0460196744
2881	0.04601236192
2882	0.04599811639
2883	0.04598657604
2884	0.04597347744
2885	0.04596477157
2886	0.04595209625
2887	0.04593219905
2888	0.04592372651
2889	0.04591179847
2890	0.04591017074
2891	0.04589756199
2892	0.04588538269
2893	0.04587906917
2894	0.04586469751
2895	0.04585730143
2896	0.04584096679
2897	0.04583298152
2898	0.04580965452
2899	0.04579692445
2900	0.04578874976
2901	0.04577668433
2902	0.04576406509
2903	0.04575559687
2904	0.04574730704
